alert_id,alert_timestamp,risk_score,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,errorBalanceOrig,isZeroBalanceOrig,isZeroBalanceDest,amountToBalanceRatio,destBalanceUnchanged,txn_count,amount_outlier,oldbalanceOrg_outlier,newbalanceOrig_outlier,oldbalanceDest_outlier,newbalanceDest_outlier,rule_based_flag,rule_based_score,ml_flag,ml_score,network_flag,final_risk_score,high_risk_flag
ALERT-001921,2025-11-15 13:50:53,2.0,1,CASH_IN,55827.09,C1959708563,9907.0,65734.09,C1850180796,19873.0,1268668.92,0,0,1,0,0,5.635115574846068,0,1,0,0,0,0,0,False,0.0,0,0.014652805994254945,True,2.0,True
ALERT-001922,2025-11-15 13:50:53,2.0,1,CASH_OUT,174068.82,C1877986974,65734.09,0.0,C33524623,1852820.14,1517262.16,0,0,1,0,0,2.648075298524708,0,1,0,0,0,1,0,False,0.0,0,0.02654960988822652,True,2.0,True
ALERT-001923,2025-11-15 13:50:53,2.0,1,CASH_OUT,503333.79,C1640612861,0.0,0.0,C985934102,553161.42,971418.91,0,0,1,1,0,50333379.0,0,1,0,0,0,0,0,False,0.0,0,0.010787095629556194,True,2.0,True
ALERT-001924,2025-11-15 13:50:53,2.0,1,CASH_OUT,73464.06,C307488715,0.0,0.0,C1789550256,444779.0,3459705.48,0,0,1,1,0,7346406.0,0,1,0,0,0,0,1,False,0.0,0,0.00809247386713782,True,2.0,True
ALERT-001925,2025-11-15 13:50:53,2.0,1,CASH_OUT,111899.09,C1800500978,12998.94,0.0,C1883840933,1852820.14,3459705.48,0,0,1,0,0,8.608324217205402,0,1,0,0,0,1,1,False,0.0,0,0.039852329004504666,True,2.0,True
ALERT-001926,2025-11-15 13:50:53,2.0,1,TRANSFER,700967.19,C1629454900,15383.0,0.0,C1060830840,50767.43,130747.56,0,0,1,0,0,45.56765195345511,0,1,0,0,0,0,0,False,0.0,0,0.06250826297632955,True,2.0,True
ALERT-001927,2025-11-15 13:50:53,2.0,1,CASH_OUT,209370.56,C98351968,0.0,0.0,C885951223,236285.04,215851.28,0,0,1,1,0,20937056.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001928,2025-11-15 13:50:53,2.0,1,CASH_OUT,472385.25,C1193841543,26210.19,0.0,C392292416,1541224.63,3420103.09,0,0,1,0,0,18.02296168017096,0,1,0,0,0,0,0,False,0.0,0,0.0300063148508409,True,2.0,True
ALERT-001929,2025-11-15 13:50:53,2.0,1,CASH_OUT,197186.52,C105751207,101380.99,0.0,C998351292,362142.37,1015132.48,0,0,1,0,0,1.9450048771470863,0,1,0,0,0,0,0,False,0.0,0,0.025501810346336393,True,2.0,True
ALERT-001930,2025-11-15 13:50:53,2.0,1,CASH_OUT,242940.23,C1924227192,25985.64,0.0,C453211571,1274680.48,3459705.48,0,0,1,0,0,9.349018534852327,0,1,0,0,0,0,1,False,0.0,0,0.03537204588747855,True,2.0,True
ALERT-001931,2025-11-15 13:50:53,2.0,1,CASH_OUT,334262.17,C1163088324,532686.54,575493.61,C985934102,1288904.4,971418.91,0,0,1,0,0,0.17535227198669953,0,1,0,1,1,0,0,False,0.0,0,0.03774959885521549,True,2.0,True
ALERT-001932,2025-11-15 13:50:53,2.0,1,DEBIT,6606.47,C108982313,1862.0,0.0,C1870252780,18868.96,46462.23,0,0,1,0,0,3.5480504833512354,0,1,0,0,0,0,0,False,0.0,0,0.09524623873158151,True,2.0,True
ALERT-001933,2025-11-15 13:50:53,2.0,1,CASH_OUT,208501.33,C2113243119,0.0,0.0,C1816757085,1852820.14,3459705.48,0,0,1,1,0,20850133.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-001934,2025-11-15 13:50:53,2.0,1,CASH_OUT,94332.0,C1878700101,0.0,0.0,C1782113663,621561.65,3459705.48,0,0,1,1,0,9433200.0,0,1,0,0,0,0,1,False,0.0,0,0.00809247386713782,True,2.0,True
ALERT-001935,2025-11-15 13:50:53,2.0,1,CASH_OUT,113283.13,C407148497,0.0,0.0,C885951223,123001.91,215851.28,0,0,1,1,0,11328313.0,0,1,0,0,0,0,0,False,0.0,0,0.008214454254829336,True,2.0,True
ALERT-001936,2025-11-15 13:50:53,2.0,1,CASH_IN,76932.89,C648315947,532686.54,575493.61,C1023714065,765831.94,1412484.09,0,0,1,0,0,0.011814953135598029,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001937,2025-11-15 13:50:53,2.0,1,CASH_OUT,161613.93,C593768538,0.0,0.0,C1789550256,402063.39,3459705.48,0,0,1,1,0,16161392.999999998,0,1,0,0,0,0,1,False,0.0,0,0.00809247386713782,True,2.0,True
ALERT-001938,2025-11-15 13:50:53,2.0,1,DEBIT,8807.01,C767511741,139428.0,130620.99,C20671747,64809.18,43691.09,0,0,0,0,0,0.06316528961184267,0,1,0,0,0,0,0,False,0.0,0,0.049503307946939835,True,2.0,True
ALERT-001939,2025-11-15 13:50:53,2.0,1,CASH_OUT,71991.42,C990679445,0.0,0.0,C557041912,81682.58,557537.26,0,0,1,1,0,7199142.0,0,1,0,0,0,0,0,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001940,2025-11-15 13:50:53,2.0,1,DEBIT,4347.78,C890160158,20766.0,16418.22,C1531333864,407959.76,55974.56,0,0,0,0,0,0.20937012424154866,0,1,0,0,0,0,0,False,0.0,0,0.034576404699712654,True,2.0,True
ALERT-001941,2025-11-15 13:50:53,2.0,1,CASH_OUT,213922.13,C1768127248,16418.22,0.0,C1234776885,431956.63,2025098.66,0,0,1,0,0,13.029556797265476,0,1,0,0,0,0,0,False,0.0,0,0.025501810346336393,True,2.0,True
ALERT-001942,2025-11-15 13:50:53,2.0,1,CASH_OUT,83859.59,C119112899,0.0,0.0,C1590550415,1852820.14,3459705.48,0,0,1,1,0,8385958.999999999,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-001943,2025-11-15 13:50:53,2.0,1,CASH_OUT,86410.3,C662666707,0.0,0.0,C1023714065,757892.11,1412484.09,0,0,1,1,0,8641030.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001944,2025-11-15 13:50:53,2.0,1,CASH_OUT,10856.63,C1821100643,0.0,0.0,C1740000325,217845.38,1363368.51,0,0,1,1,0,1085663.0,0,1,0,0,0,0,0,False,0.0,0,0.01431132885555497,True,2.0,True
ALERT-001945,2025-11-15 13:50:53,2.0,1,CASH_OUT,244361.81,C1191864687,0.0,0.0,C33524623,859282.41,1517262.16,0,0,1,1,0,24436181.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001946,2025-11-15 13:50:53,2.0,1,CASH_OUT,173512.93,C579447973,0.0,0.0,C1816757085,1852820.14,3459705.48,0,0,1,1,0,17351293.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-001947,2025-11-15 13:50:53,2.0,1,CASH_OUT,596617.87,C466032056,0.0,0.0,C1234776885,645878.76,2025098.66,0,0,1,1,0,59661787.0,0,1,0,0,0,0,0,False,0.0,0,0.010937542316627082,True,2.0,True
ALERT-001948,2025-11-15 13:50:53,2.0,1,CASH_OUT,377520.94,C726212590,0.0,0.0,C1789550256,563677.32,3459705.48,0,0,1,1,0,37752094.0,0,1,0,0,0,0,1,False,0.0,0,0.00809247386713782,True,2.0,True
ALERT-001949,2025-11-15 13:50:53,2.0,1,CASH_OUT,60758.42,C1058822905,0.0,0.0,C1318822808,155911.68,500631.71,0,0,1,1,0,6075842.0,0,1,0,0,0,0,0,False,0.0,0,0.006458091300551864,True,2.0,True
ALERT-001950,2025-11-15 13:50:53,2.0,1,CASH_OUT,86204.31,C475394679,0.0,0.0,C1789550256,941198.26,3459705.48,0,0,1,1,0,8620431.0,0,1,0,0,0,0,1,False,0.0,0,0.00809247386713782,True,2.0,True
ALERT-001951,2025-11-15 13:50:53,2.0,1,CASH_OUT,18288.91,C1049590050,0.0,0.0,C1286084959,858090.28,2107778.11,0,0,1,1,0,1828891.0,0,1,0,0,0,0,0,False,0.0,0,0.009774123773885278,True,2.0,True
ALERT-001952,2025-11-15 13:50:53,2.0,1,CASH_OUT,248979.22,C1662592920,0.0,0.0,C33524623,1103644.22,1517262.16,0,0,1,1,0,24897922.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001953,2025-11-15 13:50:53,2.0,1,CASH_OUT,126774.5,C1357686726,0.0,0.0,C1234776885,1242496.63,2025098.66,0,0,1,1,0,12677450.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001954,2025-11-15 13:50:53,2.0,1,CASH_OUT,172986.7,C1374217958,532686.54,575493.61,C33524623,686295.71,1517262.16,0,0,0,0,0,0.22073141775792932,0,1,0,1,1,0,0,False,0.0,0,0.07938189327297235,True,2.0,True
ALERT-001955,2025-11-15 13:50:53,2.0,1,CASH_OUT,227768.63,C1445424568,532686.54,575493.61,C1023714065,530123.48,1412484.09,0,0,0,0,0,0.22518657096942754,0,1,0,1,1,0,0,False,0.0,0,0.09406954357810221,True,2.0,True
ALERT-001956,2025-11-15 13:50:53,2.0,1,CASH_IN,270824.42,C478209179,532686.54,575493.61,C1816757085,1852820.14,3459705.48,0,0,1,0,0,0.027872739696590838,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001957,2025-11-15 13:50:53,2.0,1,CASH_IN,311449.38,C1639765351,532686.54,575493.61,C1789550256,713512.77,3459705.48,0,0,1,0,0,0.033115253317317135,0,1,0,1,1,0,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001958,2025-11-15 13:50:53,2.0,1,CASH_IN,222126.95,C870322840,532686.54,575493.61,C1286084959,1397610.6,2107778.11,0,0,1,0,0,0.03320922305312252,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001959,2025-11-15 13:50:53,2.0,1,CASH_IN,62983.91,C837246227,532686.54,575493.61,C1740000325,454778.18,1363368.51,0,0,1,0,0,0.009113785550910176,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001960,2025-11-15 13:50:53,2.0,1,CASH_IN,246816.65,C1262237002,532686.54,575493.61,C33524623,933112.37,1517262.16,0,0,1,0,0,0.03538541631991215,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001961,2025-11-15 13:50:53,2.0,1,CASH_IN,21898.97,C2029754983,532686.54,575493.61,C747464370,1114670.7,1567434.81,0,0,1,0,0,0.0030322953592599343,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001962,2025-11-15 13:50:53,2.0,1,CASH_IN,100275.09,C564817260,532686.54,575493.61,C564160838,878425.58,1254956.07,0,0,1,0,0,0.01378423288482827,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001963,2025-11-15 13:50:53,2.0,1,CASH_IN,46630.53,C194415222,532686.54,575493.61,C2083562754,604846.71,1186556.81,0,0,1,0,0,0.006322871571718134,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001964,2025-11-15 13:50:53,2.0,1,CASH_IN,158775.58,C798622145,532686.54,575493.61,C1023714065,688899.05,1412484.09,0,0,1,0,0,0.021393920295446647,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001965,2025-11-15 13:50:53,2.0,1,CASH_IN,173948.89,C1411543296,532686.54,575493.61,C1740000325,391794.27,1363368.51,0,0,1,0,0,0.022676583375194355,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001966,2025-11-15 13:50:53,2.0,1,CASH_IN,66216.71,C1800967368,532686.54,575493.61,C97730845,117785.88,3459705.48,0,0,1,0,0,0.008440831802523733,0,1,0,1,1,0,1,False,0.0,0,0.005517696828161788,True,2.0,True
ALERT-001967,2025-11-15 13:50:53,2.0,1,CASH_IN,216133.99,C338887787,532686.54,575493.61,C747464370,1092771.73,1567434.81,0,0,1,0,0,0.027320603999785958,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001968,2025-11-15 13:50:53,2.0,1,CASH_IN,728152.2725,C2015999862,532686.54,575493.61,C1883840933,1852820.14,3459705.48,0,0,1,0,0,0.09066166134398708,0,1,1,1,1,1,1,False,0.0,0,0.06966435641245361,True,2.0,True
ALERT-001969,2025-11-15 13:50:53,2.0,1,CASH_IN,71275.47,C1467515503,532686.54,575493.61,C20671747,136084.66,43691.09,0,0,1,0,0,0.008386293481487485,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001970,2025-11-15 13:50:53,2.0,1,CASH_IN,336298.77,C1533330615,532686.54,575493.61,C1789550256,1049811.54,3459705.48,0,0,1,0,0,0.039239937941163594,0,1,0,1,1,0,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001971,2025-11-15 13:50:53,2.0,1,CASH_IN,317393.38,C1197721383,532686.54,575493.61,C1286084959,1175483.65,2107778.11,0,0,1,0,0,0.035635681477988894,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001972,2025-11-15 13:50:53,2.0,1,CASH_IN,181002.01,C1917082298,532686.54,575493.61,C1749186397,292975.96,277515.05,0,0,1,0,0,0.019622918370948345,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001973,2025-11-15 13:50:53,2.0,1,CASH_OUT,38428.19,C1491522744,0.0,0.0,C1568059495,43524.89,122750.49,0,0,1,1,0,3842819.0,0,1,0,0,0,0,0,False,0.0,0,0.004562488044933663,True,2.0,True
ALERT-001974,2025-11-15 13:50:53,2.0,1,CASH_OUT,109732.52,C501608687,0.0,0.0,C1816757085,1852820.14,3459705.48,0,0,1,1,0,10973252.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-001975,2025-11-15 13:50:53,2.0,1,CASH_OUT,63807.17,C1822434669,0.0,0.0,C2083562754,558216.18,1186556.81,0,0,1,1,0,6380717.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001976,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C1649847375,0.0,0.0,C1590550415,1852820.14,3459705.48,0,0,1,1,0,144029614.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-001977,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C2144067911,0.0,0.0,C248609774,1852820.14,3459705.48,0,0,1,1,0,96963131.0,0,1,1,0,0,1,1,False,0.0,0,0.003968253968253967,True,2.0,True
ALERT-001978,2025-11-15 13:50:53,2.0,1,TRANSFER,483544.3,C593447952,0.0,0.0,C1286084959,876379.19,2107778.11,0,0,1,1,0,48354430.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001979,2025-11-15 13:50:53,2.0,1,TRANSFER,326349.91,C1950136544,0.0,0.0,C564160838,778150.49,1254956.07,0,0,1,1,0,32634990.999999996,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001980,2025-11-15 13:50:53,2.0,1,DEBIT,1741.24,C1687627235,80942.0,79200.76,C997608398,366188.92,157982.12,0,0,0,0,0,0.021512193916631662,0,1,0,0,0,0,0,False,0.0,0,0.03443738933842654,True,2.0,True
ALERT-001981,2025-11-15 13:50:53,2.0,1,CASH_OUT,312108.51,C1196963249,0.0,0.0,C1262822392,1852820.14,3459705.48,0,0,1,1,0,31210851.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-001982,2025-11-15 13:50:53,2.0,1,CASH_OUT,116206.75,C1924990666,283572.48,167365.73,C1318822808,216670.1,500631.71,0,0,1,0,0,0.4097955838309839,0,1,0,0,0,0,0,False,0.0,0,0.009227952642336012,True,2.0,True
ALERT-001983,2025-11-15 13:50:53,2.0,1,CASH_OUT,30331.38,C144445623,167365.73,137034.36,C998351292,105733.69,1015132.48,0,0,1,0,0,0.18122814031283466,0,1,0,0,0,0,0,False,0.0,0,0.026429412189360794,True,2.0,True
ALERT-001984,2025-11-15 13:50:53,2.0,1,CASH_OUT,123797.1,C295640874,23621.65,0.0,C557041912,153674.01,557537.26,0,0,1,0,0,5.24083203332536,0,1,0,0,0,0,0,False,0.0,0,0.027151975362838043,True,2.0,True
ALERT-001985,2025-11-15 13:50:53,2.0,1,DEBIT,5297.36,C2064883371,82134.0,76836.64,C655381473,31443.78,189534.74,0,0,0,0,0,0.06449655441108432,0,1,0,0,0,0,0,False,0.0,0,0.04480669569227388,True,2.0,True
ALERT-001986,2025-11-15 13:50:53,2.0,1,TRANSFER,621561.65,C82275756,123122.0,0.0,C1782113663,0.0,3459705.48,0,0,1,0,1,5.048339451925733,0,1,0,0,0,0,1,False,0.0,0,0.13002721015089624,True,2.0,True
ALERT-001987,2025-11-15 13:50:53,2.0,1,CASH_OUT,173597.57,C1101598632,0.0,0.0,C248609774,1852820.14,3459705.48,0,0,1,1,0,17359757.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-001988,2025-11-15 13:50:53,2.0,1,CASH_OUT,94038.9,C293474277,0.0,0.0,C998351292,136065.07,1015132.48,0,0,1,1,0,9403890.0,0,1,0,0,0,0,0,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001989,2025-11-15 13:50:53,2.0,1,CASH_OUT,134143.27,C2024711353,0.0,0.0,C451111351,1754894.42,3459705.48,0,0,1,1,0,13414326.999999998,0,1,0,0,0,0,1,False,0.0,0,0.012517252628199766,True,2.0,True
ALERT-001990,2025-11-15 13:50:53,2.0,1,CASH_OUT,607616.73,C1267042315,0.0,0.0,C1286084959,1359923.49,2107778.11,0,0,1,1,0,60761673.0,0,1,0,0,0,0,0,False,0.0,0,0.010937542316627082,True,2.0,True
ALERT-001991,2025-11-15 13:50:53,2.0,1,CASH_OUT,681093.57,C1335061928,0.0,0.0,C1023714065,844302.4,1412484.09,0,0,1,1,0,68109357.0,0,1,0,0,0,0,0,False,0.0,0,0.01579191124866592,True,2.0,True
ALERT-001992,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C1153933106,0.0,0.0,C306206744,1122398.75,3459705.48,0,0,1,1,0,79948357.0,0,1,1,0,0,0,1,False,0.0,0,0.045947264640689614,True,2.0,True
ALERT-001993,2025-11-15 13:50:53,2.0,1,TRANSFER,348186.2,C706665172,0.0,0.0,C306206744,774212.55,3459705.48,0,0,1,1,0,34818620.0,0,1,0,0,0,0,1,False,0.0,0,0.003077001974409602,True,2.0,True
ALERT-001994,2025-11-15 13:50:53,2.0,1,CASH_OUT,406297.68,C1592840862,0.0,0.0,C985934102,882606.73,971418.91,0,0,1,1,0,40629768.0,0,1,0,0,0,0,0,False,0.0,0,0.010787095629556194,True,2.0,True
ALERT-001995,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C1321115948,0.0,0.0,C1590550415,1852820.14,3459705.48,0,0,1,1,0,119341046.0,0,1,1,0,0,1,1,False,0.0,0,0.09342741893377157,True,2.0,True
ALERT-001996,2025-11-15 13:50:53,2.0,1,TRANSFER,16631.14,C1021565761,0.0,0.0,C998351292,89102.55,1015132.48,0,0,1,1,0,1663114.0,0,1,0,0,0,0,0,False,0.0,0,0.02292967285002033,True,2.0,True
ALERT-001997,2025-11-15 13:50:53,2.0,1,CASH_OUT,431381.17,C1076202543,40481.0,0.0,C306206744,55566.0,3459705.48,0,0,1,0,0,10.65638620587436,0,1,0,0,0,0,1,False,0.0,0,0.043131624773355616,True,2.0,True
ALERT-001998,2025-11-15 13:50:53,2.0,1,TRANSFER,43670.84,C749486981,0.0,0.0,C885951223,79331.08,215851.28,0,0,1,1,0,4367084.0,0,1,0,0,0,0,0,False,0.0,0,0.029877295790749315,True,2.0,True
ALERT-001999,2025-11-15 13:50:53,2.0,1,CASH_OUT,287265.38,C739264372,24458.17,0.0,C306206744,486947.17,3459705.48,0,0,1,0,0,11.745170632144598,0,1,0,0,0,0,1,False,0.0,0,0.039836331601764266,True,2.0,True
ALERT-002000,2025-11-15 13:50:53,2.0,1,CASH_IN,352568.35,C1256405521,9945.0,362513.35,C665576141,1852820.14,3459705.48,0,0,1,0,0,35.4518200100553,0,1,0,0,0,1,1,False,0.0,0,0.005828055163690161,True,2.0,True
ALERT-002001,2025-11-15 13:50:53,2.0,1,DEBIT,6973.12,C373544591,50015.0,43041.88,C1568059495,81953.08,122750.49,0,0,0,0,0,0.13942057382785164,0,1,0,0,0,0,0,False,0.0,0,0.045217777004795574,True,2.0,True
ALERT-002002,2025-11-15 13:50:53,2.0,1,DEBIT,374.36,C1210939243,15237.0,14862.64,C1335050193,62904.98,353532.56,0,0,0,0,0,0.02456914090700269,0,1,0,0,0,0,0,False,0.0,0,0.030862235061237656,True,2.0,True
ALERT-002003,2025-11-15 13:50:53,2.0,1,TRANSFER,138857.19,C1947941827,109473.0,0.0,C1789550256,1027402.57,3459705.48,0,0,1,0,0,1.2684149516319092,0,1,0,0,0,0,1,False,0.0,0,0.022335053865991997,True,2.0,True
ALERT-002004,2025-11-15 13:50:53,2.0,1,DEBIT,8703.54,C1832283291,137782.0,129078.46,C1335050193,63279.34,353532.56,0,0,1,0,0,0.06316891901699788,0,1,0,0,0,0,0,False,0.0,0,0.005183407560622997,True,2.0,True
ALERT-002005,2025-11-15 13:50:53,2.0,1,TRANSFER,345698.98,C1453062635,40419.0,0.0,C997608398,20489.94,157982.12,0,0,1,0,0,8.552883050050719,0,1,0,0,0,0,0,False,0.0,0,0.05356697415353936,True,2.0,True
ALERT-002006,2025-11-15 13:50:53,2.0,1,TRANSFER,62073.54,C1496220730,0.0,0.0,C1740000325,228702.01,1363368.51,0,0,1,1,0,6207354.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-002007,2025-11-15 13:50:53,2.0,1,TRANSFER,2290.73,C1111379131,0.0,0.0,C660143728,79471.66,42450.71,0,0,1,1,0,229073.0,0,1,0,0,0,0,0,False,0.0,0,0.03152058612815474,True,2.0,True
ALERT-002008,2025-11-15 13:50:53,2.0,1,TRANSFER,637161.0,C1846982837,0.0,0.0,C1789550256,1166259.76,3459705.48,0,0,1,1,0,63716100.0,0,1,0,0,0,0,1,False,0.0,0,0.003077001974409602,True,2.0,True
ALERT-002009,2025-11-15 13:50:53,2.0,1,TRANSFER,639378.37,C1135935001,0.0,0.0,C392292416,753824.15,3420103.09,0,0,1,1,0,63937837.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-002010,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C355885103,0.0,0.0,C665576141,1852820.14,3459705.48,0,0,1,1,0,186784902.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-002011,2025-11-15 13:50:53,2.0,1,TRANSFER,183465.11,C540206885,0.0,0.0,C985934102,787953.8,971418.91,0,0,1,1,0,18346511.0,0,1,0,0,0,0,0,False,0.0,0,0.0188611767823744,True,2.0,True
ALERT-002012,2025-11-15 13:50:53,2.0,1,TRANSFER,57716.15,C1294139740,0.0,0.0,C459857341,329546.87,387263.02,0,0,1,1,0,5771615.0,0,1,0,0,0,0,0,False,0.0,0,0.012000909500118818,True,2.0,True
ALERT-002013,2025-11-15 13:50:53,2.0,1,TRANSFER,149617.83,C1529002352,53623.65,0.0,C1850180796,1119051.09,1268668.92,0,0,1,0,0,2.790146325362037,0,1,0,0,0,0,0,False,0.0,0,0.01805909102901498,True,2.0,True
ALERT-002014,2025-11-15 13:50:53,2.0,3,CASH_OUT,105759.64,C1384626783,0.0,0.0,C728885526,152509.08,229190.56,0,0,1,1,0,10575964.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-002015,2025-11-15 13:50:53,2.0,3,CASH_OUT,57342.59,C257684104,61751.11,4408.53,C1504109395,1455643.1,1640678.66,0,0,1,0,0,0.9286082468800965,0,1,0,0,0,0,0,False,0.0,0,0.03909610346659324,True,2.0,True
ALERT-002016,2025-11-15 13:50:53,2.0,3,CASH_OUT,119579.08,C650608468,0.0,0.0,C1023714065,1852820.14,2182677.05,0,0,1,1,0,11957908.0,0,1,0,0,0,1,0,False,0.0,0,0.00427794213245089,True,2.0,True
ALERT-002017,2025-11-15 13:50:53,2.0,3,CASH_OUT,485135.11,C541330540,0.0,0.0,C1590550415,1852820.14,3459705.48,0,0,1,1,0,48513511.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-002018,2025-11-15 13:50:53,2.0,3,CASH_OUT,340917.37,C507479765,0.0,0.0,C1870252780,1852820.14,3459705.48,0,0,1,1,0,34091737.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-002019,2025-11-15 13:50:53,2.0,3,CASH_OUT,189104.46,C1727379710,0.0,0.0,C1023714065,1852820.14,2182677.05,0,0,1,1,0,18910446.0,0,1,0,0,0,1,0,False,0.0,0,0.00427794213245089,True,2.0,True
ALERT-002020,2025-11-15 13:50:53,2.0,3,CASH_OUT,75925.56,C1777112002,0.0,0.0,C1286084959,1378570.36,2648013.13,0,0,1,1,0,7592556.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-002021,2025-11-15 13:50:53,2.0,3,CASH_OUT,226424.35,C436126678,0.0,0.0,C977993101,1748436.14,1615874.57,0,0,1,1,0,22642435.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-002022,2025-11-15 13:50:53,2.0,1,CASH_OUT,36437.06,C2120063568,0.0,0.0,C1740000325,154606.0,1363368.51,0,0,1,1,0,3643705.9999999995,0,1,0,0,0,0,0,False,0.0,0,0.00605665165492617,True,2.0,True
ALERT-002023,2025-11-15 13:50:53,2.0,4,CASH_IN,352364.46,C1383031847,532686.54,575493.61,C1789550256,1852820.14,2772312.14,0,0,1,0,0,0.2601399840452548,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-002024,2025-11-15 13:50:53,2.0,1,CASH_OUT,210370.09,C2121995675,0.0,0.0,C1170794006,1442298.03,22190.99,0,0,1,1,0,21037009.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-002025,2025-11-15 13:50:53,2.0,4,CASH_OUT,124112.03,C1386713738,3248.0,0.0,C728885526,258268.72,229190.56,0,0,1,0,0,38.21183189655172,0,1,0,0,0,0,0,False,0.0,0,0.044576923144552374,True,2.0,True
ALERT-002026,2025-11-15 13:50:53,2.0,4,DEBIT,409.4,C2087758561,30810.4,30401.0,C1060830840,25390.85,21101.01,0,0,0,0,0,0.013287721029262844,0,1,0,0,0,0,0,False,0.0,0,0.03239657479526267,True,2.0,True
ALERT-002027,2025-11-15 13:50:53,2.0,4,CASH_IN,487852.5,C382698552,208096.95,575493.61,C1816757085,1852820.14,3459705.48,0,0,1,0,0,2.344351995548229,0,1,0,0,1,1,1,False,0.0,0,0.02302777648830554,True,2.0,True
ALERT-002028,2025-11-15 13:50:53,2.0,4,CASH_IN,45649.91,C1046211253,532686.54,575493.61,C728885526,382380.75,229190.56,0,0,1,0,0,0.06559371517572146,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
